trial_id,stage,mode,root_mode,motion_name,source_motion_pkl,returncode,log_path,command,method,tracker_name,num_frames,duration,duration_completed_ratio,has_nan,fall_down,mean_joint_position_error,max_joint_position_error,mean_joint_velocity_error,max_joint_velocity_error,mean_root_position_error,max_root_position_error,mean_root_rotation_error,max_root_rotation_error,mean_ctrl,max_ctrl,mean_torque,max_torque,root_height_min,root_height_mean,root_height_max,min_root_height,mean_jerk,max_jerk,foot_slip_score,foot_contact_accuracy,ground_penetration_depth,kp,kd,torque_clip,ignore_actuator_ctrlrange,time_scale,smooth_window,target_blend,root_height_offset,extra_joint_damping,score,success,failure_reason,output_pkl,video_path,video_error
533,stage3_free,pd,free,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00533_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00533_08_05_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.959864864864865,0.2425786421951332,False,True,0.2142630536562001,1.8985966461851829,1.059701271170784,8.00852468180541,0.2528990425977166,0.5879991874737294,0.6991674197910963,1.572668958339296,0.9275189548552228,1.0,0.9275189548552228,1.0,0.2494062289821041,0.5006110681920952,0.7554413109403806,0.2494062289821041,277416.9452365475,1764399.7752771876,0.5054958012306274,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3120.5094393212053,False,root height below threshold: 0.2494 < 0.25; duration completed ratio too low: 0.2426 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00533_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
534,stage3_free,pd,free,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00534_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00534_09_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,2.1,0.2504761904761906,False,True,0.1174517743836919,1.1278298130228586,1.0794325918696968,10.349825071496827,0.3083463659755254,0.6507032229125825,0.3752798681705233,1.476856436384342,0.8415712718963392,1.0,0.8415712718963392,1.0,0.2469428175647105,0.5481092223009361,0.7967841511635867,0.2469428175647105,287298.10219789005,1563199.922843066,0.4904869851862253,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3081.264127092777,False,root height below threshold: 0.2469 < 0.25; duration completed ratio too low: 0.2505 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00534_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
535,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00535_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00535_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.943068893528184,0.212703141736361,False,True,0.148944419000815,1.7861965537238738,0.977101465130632,8.11302021151633,0.2624772087488612,0.5860647110645764,0.5435611388272072,1.1778716495041983,0.9005342295318494,1.0,0.9005342295318494,1.0,0.2494783428769317,0.5516480310079918,0.8113785791836947,0.2494783428769317,285679.4051829428,1555674.3216396014,0.6386467265198126,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3111.210141635932,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.2127 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00535_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
536,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00536_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00536_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.9436750000000003,0.1671380162551913,False,True,0.1061098467218634,1.9537253635252096,0.9812367435336968,10.9175316474972,0.2095794865634506,0.5852191951408829,0.3988852976550511,1.2142364904401897,0.8321881598361751,1.0,0.8321881598361751,1.0,0.2480303387823036,0.6231473293072617,0.8316057370421882,0.2480303387823036,296804.352104279,1540774.81703777,0.884040136290734,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3119.2192710183467,False,root height below threshold: 0.2480 < 0.25; duration completed ratio too low: 0.1671 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00536_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
537,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00537_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00537_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.9412716262975778,0.2781110022911026,False,True,0.1863516665266159,2.013706561172163,0.8974930351447153,9.787260304078952,0.2934274709195461,0.5857058411118615,0.2341505541505489,0.4458109842596724,0.8787238270422402,1.0,0.8787238270422402,1.0,0.2499628614261276,0.5318669582979975,0.822479835804444,0.2499628614261276,247181.75234880464,1570267.1865236035,0.6836838077599696,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3126.086565792944,False,root height below threshold: 0.2500 < 0.25; duration completed ratio too low: 0.2781 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00537_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
538,stage3_free,pd,free,13_11_unitree_g1_gmr.pkl,outputs/final product/pkl/13_11_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00538_13_11_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_11_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00538_13_11_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.961407766990291,0.236374067699369,False,True,0.1370047931920686,2.0013273949918022,0.908254516821538,8.844447141499142,0.2637174072590121,0.5682970955353878,0.3886945371212869,1.022269310895816,0.8515792965899343,1.0,0.8515792965899343,1.0,0.2495575337903798,0.548933879686547,0.8114754245395432,0.2495575337903798,292798.83604642446,1568570.4714644626,0.7347940685326145,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3118.9403759198785,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.2364 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00538_13_11_unitree_g1_gmr/13_11_unitree_g1_gmr_pd_tracking.pkl,,
539,stage3_free,pd,free,13_17_unitree_g1_gmr.pkl,outputs/final product/pkl/13_17_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00539_13_17_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_17_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00539_13_17_unitree_g1_gmr --mode pd --root_mode free --kp 90.0 --kd 4.0 --torque_clip 150.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.05 --extra_joint_damping 0.5 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,51,3.0,0.1846666666666667,False,True,0.1465087957844794,1.5983461614699277,1.0423562469456522,8.802746662730717,0.3025998804297141,0.5504397305934365,0.1603336610223185,0.5776900349474575,0.79933178353889,1.0,0.79933178353889,1.0,0.2489101626435566,0.5105895695586973,0.7969539965416033,0.2489101626435566,229164.5725282238,1492386.8232290756,0.8561627011230195,,,90.0,4.0,150.0,False,1.8,3,0.7,0.05,0.5,-3116.4658931046392,False,root height below threshold: 0.2489 < 0.25; duration completed ratio too low: 0.1847 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00539_13_17_unitree_g1_gmr/13_17_unitree_g1_gmr_pd_tracking.pkl,,
540,stage3_free,pd,free,08_01_unitree_g1_gmr.pkl,outputs/final product/pkl/08_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00540_08_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00540_08_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.950652173913044,0.1863994695351065,False,True,0.1497970030921128,1.782723766798122,1.042788567750412,9.79935708367996,0.2222561421494536,0.5141702254362884,0.5253215393901355,0.9263335588790108,0.9420729075912172,1.0,0.9420729075912172,1.0,0.2495011184448378,0.5188915586989538,0.7535010617702115,0.2495011184448378,218591.6330285936,1288578.7277304486,0.7580591655361562,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3116.725787989122,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.1864 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00540_08_01_unitree_g1_gmr/08_01_unitree_g1_gmr_pd_tracking.pkl,,
541,stage3_free,pd,free,08_04_unitree_g1_gmr.pkl,outputs/final product/pkl/08_04_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00541_08_04_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_04_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00541_08_04_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,51,3.0,0.1626666666666668,False,True,0.1491864572141866,2.026122036105218,0.9855281182707164,9.010968536553982,0.184903131519534,0.494307523474239,0.3629444459866023,0.7872805133106108,0.9180948460562376,1.0,0.9180948460562376,1.0,0.2495510629086275,0.5596695693989211,0.7578212249190701,0.2495510629086275,220328.05147575703,1295304.3242171912,0.7032197236506725,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3119.8490271762216,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.1627 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00541_08_04_unitree_g1_gmr/08_04_unitree_g1_gmr_pd_tracking.pkl,,
542,stage3_free,pd,free,08_05_unitree_g1_gmr.pkl,outputs/final product/pkl/08_05_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00542_08_05_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/08_05_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00542_08_05_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.959864864864865,0.3358261425375521,False,True,0.2282782922269297,1.7959170159213436,0.9755581718873082,6.543892430634241,0.3113238637832864,0.7291376926504122,0.8834643116397384,1.6082045685246114,0.9394172329544144,1.0,0.9394172329544144,1.0,0.2495009272393397,0.4688236256999045,0.7637108504708872,0.2495009272393397,200509.5919627104,1300802.7853582213,0.4440891292779721,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3116.738040915379,False,root height below threshold: 0.2495 < 0.25; duration completed ratio too low: 0.3358 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00542_08_05_unitree_g1_gmr/08_05_unitree_g1_gmr_pd_tracking.pkl,,
543,stage3_free,pd,free,09_01_unitree_g1_gmr.pkl,outputs/final product/pkl/09_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00543_09_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00543_09_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,36,2.1,0.2504761904761906,False,True,0.1115138482602716,1.0913637970002616,0.9735914937525344,9.347850451512526,0.3094287430825408,0.6557831163427622,0.3479091413075789,1.3315705910781943,0.8475839985743906,1.0,0.8475839985743906,1.0,0.2472548365434807,0.5544180698244833,0.806783786106515,0.2472548365434807,224198.7620333673,1239383.150503522,0.4809607474957833,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3077.8460242396604,False,root height below threshold: 0.2473 < 0.25; duration completed ratio too low: 0.2505 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00543_09_01_unitree_g1_gmr/09_01_unitree_g1_gmr_pd_tracking.pkl,,
544,stage3_free,pd,free,09_12_unitree_g1_gmr.pkl,outputs/final product/pkl/09_12_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00544_09_12_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/09_12_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00544_09_12_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.943068893528184,0.2065870769579992,False,True,0.1305190777481993,1.7406899527952215,0.9166930215103282,8.615057772274449,0.2568583995714578,0.5923214568589759,0.5411495516565795,1.0623925180424392,0.8992740940081281,1.0,0.8992740940081281,1.0,0.2495851726795868,0.5678880159063516,0.8213785791836947,0.2495851726795868,246262.9087347395,1236230.2222192627,0.6213458761627568,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3105.0073587899064,False,root height below threshold: 0.2496 < 0.25; duration completed ratio too low: 0.2066 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00544_09_12_unitree_g1_gmr/09_12_unitree_g1_gmr_pd_tracking.pkl,,
545,stage3_free,pd,free,10_01_unitree_g1_gmr.pkl,outputs/final product/pkl/10_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00545_10_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/10_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00545_10_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.9436750000000003,0.1800470500309987,False,True,0.1112857390785889,1.950766159821154,0.9311210634307278,9.279528351783176,0.2271073372717534,0.5948040140435226,0.4226416375635051,1.275142682807035,0.8501744968898468,1.0,0.8501744968898468,1.0,0.249278894259092,0.6165608840968243,0.8416057370421881,0.249278894259092,244879.17816681377,1293450.313131225,0.8506433739900633,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3117.891507909217,False,root height below threshold: 0.2493 < 0.25; duration completed ratio too low: 0.1800 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00545_10_01_unitree_g1_gmr/10_01_unitree_g1_gmr_pd_tracking.pkl,,
546,stage3_free,pd,free,13_01_unitree_g1_gmr.pkl,outputs/final product/pkl/13_01_unitree_g1_gmr.pkl,0,outputs/final product/pd_tracking_tuning_refine_20260701/logs/stage3_free_00546_13_01_unitree_g1_gmr.log,/home/ubuntu/miniconda3/envs/gmr/bin/python /mnt/d/GMR_WORK/GMR/scripts/run_pd_tracking_from_gmr.py --motion_pkl outputs/final product/pkl/13_01_unitree_g1_gmr.pkl --xml_path assets/unitree_g1/g1_mocap_29dof.xml --save_dir outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00546_13_01_unitree_g1_gmr --mode pd --root_mode free --kp 100.0 --kd 5.0 --torque_clip 200.0 --time_scale 1.8 --target_blend 0.7 --root_height_offset 0.06 --extra_joint_damping 0.7 --max_joint_position_error 3.0 --max_mean_joint_position_error 1.5 --fall_height_threshold 0.25 --min_duration_completed_ratio 0.9 --stop_on_fall --smooth_ref --smooth_window 3 --sim_dt 0.002 --max_time 3.0,pd_tracking,gmr_pd_tracking,50,2.9412716262975778,0.3127898803274014,False,True,0.1919163465139793,1.9751833808683965,0.7838909164595627,9.343328813385911,0.3124386880289885,0.5989474628705062,0.2682580141501422,0.5118571201328407,0.8782746930226321,1.0,0.8782746930226321,1.0,0.2494367144230154,0.523188458803214,0.8324798358044438,0.2494367144230154,212644.13499964573,1289609.8689716896,0.6134998206676944,,,100.0,5.0,200.0,False,1.8,3,0.7,0.06,0.7,-3122.1546335346666,False,root height below threshold: 0.2494 < 0.25; duration completed ratio too low: 0.3128 < 0.9,outputs/final product/pd_tracking_tuning_refine_20260701/trial_pkls/stage3_free_00546_13_01_unitree_g1_gmr/13_01_unitree_g1_gmr_pd_tracking.pkl,,
