method,metric,label,unit,direction,valid_motion_count,mean,median,standard_deviation,minimum,maximum,p95,confidence_interval_95_lower,confidence_interval_95_upper,total_motion_count,successful_motion_count,failed_motion_count,success_rate
direct_mapping,root_relative_position_error_max,Root Relative Position Error Max,,lower,9,1.9526626176165867,1.1558966002796378,1.995021472040234,0.38647818429079434,6.559806281651105,5.361777732175087,0.41915336283462623,3.486171872398547,9,0,9,0.0
direct_mapping,root_relative_position_error_p95,Root Relative Position Error P95,,lower,9,1.753683030238891,0.802303460680214,1.926186769864132,0.30673388497143866,6.213311447744572,5.03763836240304,0.2730848114114768,3.2342812490663055,9,0,9,0.0
direct_mapping,scale_normalised_position_error_median,Scale Normalised Position Error Median,,lower,9,0.7236065434506149,0.2845501436839891,0.7468260889547707,0.12697325842182647,2.181245823836121,1.9379513288926749,0.14954519364792984,1.2976678932533,9,0,9,0.0
direct_mapping,scale_normalised_position_error_std,Scale Normalised Position Error Std,,lower,9,0.45425823858942593,0.17976369132964548,0.5571863012178085,0.08321658663513248,1.817254307013605,1.378808896174196,0.025966933693632455,0.8825495434852194,9,0,9,0.0
direct_mapping,scale_normalised_position_error_max,Scale Normalised Position Error Max,,lower,9,1.6511946567193723,0.7988779717047488,1.749747773187019,0.4250884686903274,5.675711841545333,4.672980528372976,0.30621945654152327,2.9961698568972213,9,0,9,0.0
direct_mapping,scale_normalised_position_error_p95,Scale Normalised Position Error P95,,lower,9,1.4930258272375077,0.5778416284910018,1.686367861482284,0.33740131460864525,5.38946734030377,4.3956462030684875,0.19676873988632337,2.789282914588692,9,0,9,0.0
direct_mapping,end_effector_error_median,End Effector Error Median,,lower,9,0.7792112370109298,0.37887592581227125,0.7048141769058396,0.17858653447808404,2.1726630857469824,1.9449682315981662,0.2374431015124676,1.320979372509392,9,0,9,0.0
direct_mapping,end_effector_error_std,End Effector Error Std,,lower,9,0.46416556779053164,0.194448419069109,0.5458065729106881,0.1126630001782281,1.8133348973532013,1.3796447471381255,0.04462149640597801,0.8837096391750853,9,0,9,0.0
direct_mapping,end_effector_error_max,End Effector Error Max,,lower,9,1.6391313233406046,0.7988779717047488,1.7483942061678643,0.4250884686903274,5.675711841545333,4.672980528372976,0.29519656687723805,2.9830660798039714,9,0,9,0.0
direct_mapping,end_effector_error_p95,End Effector Error P95,,lower,9,1.543151792606742,0.7245490297117073,1.6709687324276272,0.3993572489380299,5.432488398053016,4.429241014006809,0.25873152368175134,2.8275720615317326,9,0,9,0.0
direct_mapping,left_foot_end_effector_error_mean,Left Foot End Effector Error Mean,,lower,9,0.8065441807345829,0.5475989915511069,0.7576858403752631,0.14249120248288885,2.355267869980829,2.094564673069858,0.2241352870375828,1.388953074431583,9,0,9,0.0
direct_mapping,left_foot_end_effector_error_max,Left Foot End Effector Error Max,,lower,9,1.5287322249918773,0.7146747272894883,1.7144759419905808,0.2270315621290815,5.489879459964366,4.468690347454052,0.21086935434576515,2.8465950956379897,9,0,9,0.0
direct_mapping,right_foot_end_effector_error_mean,Right Foot End Effector Error Mean,,lower,9,0.722991770724235,0.3076111584697388,0.8206143903015476,0.09889024881978535,2.3772620415444696,2.112885695292613,0.09221171157643038,1.3537718298720396,9,0,9,0.0
direct_mapping,right_foot_end_effector_error_max,Right Foot End Effector Error Max,,lower,9,1.462015009631461,0.6146789993131639,1.8253987535350436,0.17596352908448817,5.675711841545333,4.604306367314279,0.05888931828201427,2.865140700980908,9,0,9,0.0
direct_mapping,left_hand_end_effector_error_mean,Left Hand End Effector Error Mean,,lower,9,0.8437489500516322,0.46326126672300044,0.7514816045992384,0.27257389796692477,2.423700064770925,2.1365674088972053,0.2661090541397304,1.421388845963534,9,0,9,0.0
